Trial,Condition,StopTrial,TargetsDisplayed,Stopped,RectVisited,TrialTime,Position_X,Position_Y
0,1,0,0,0,0,0.00031,0.00556,-0.40741
0,1,0,0,0,0,0.01731,0.00556,-0.40741
0,1,0,0,0,0,0.03366,0.00463,-0.40741
0,1,0,0,0,0,0.05050,0.00370,-0.40833
0,1,0,0,0,0,0.06722,0.00370,-0.40833
0,1,0,0,0,0,0.08386,0.00278,-0.40833
0,1,0,0,0,0,0.10041,0.00185,-0.40926
0,1,0,0,0,0,0.11768,0.00093,-0.41019
0,1,0,0,0,0,0.13395,0.00093,-0.40926
0,1,0,0,0,0,0.15046,0.00093,-0.40741
0,1,0,0,0,0,0.16760,0.00000,-0.40556
0,1,0,0,0,0,0.18360,0.00000,-0.40370
0,1,0,0,0,0,0.20046,-0.00093,-0.40278
0,1,0,0,0,0,0.21771,-0.00185,-0.40185
0,1,0,0,0,0,0.23395,-0.00278,-0.39907
0,1,0,0,0,0,0.25061,-0.00370,-0.39815
0,1,0,0,0,0,0.26716,-0.00556,-0.39815
0,1,0,0,0,0,0.28390,-0.00648,-0.39815
0,1,0,0,0,0,0.30050,-0.00741,-0.40093
0,1,0,0,0,0,0.31694,-0.00833,-0.40463
0,1,0,0,0,0,0.33390,-0.00833,-0.40556
0,1,0,0,0,0,0.35027,-0.00833,-0.40556
0,1,0,0,0,0,0.36702,-0.00833,-0.40556
0,1,0,0,0,0,0.38385,-0.00833,-0.40556
0,1,0,0,0,0,0.40052,-0.00833,-0.40556
0,1,0,0,0,0,0.41698,-0.00833,-0.40556
0,1,0,0,0,0,0.43356,-0.00833,-0.40556
0,1,0,0,0,0,0.45052,-0.00833,-0.40556
0,1,0,0,0,0,0.46779,-0.00833,-0.40556
0,1,0,0,0,0,0.48385,-0.00833,-0.40556
0,1,0,0,0,0,0.50047,-0.00833,-0.40556
0,1,0,0,0,0,0.51759,-0.00833,-0.40556
0,1,0,0,0,0,0.53392,-0.00833,-0.40556
0,1,0,0,0,0,0.55045,-0.00833,-0.40556
0,1,0,0,0,0,0.56810,-0.00833,-0.40556
0,1,0,0,0,0,0.58377,-0.00833,-0.40556
0,1,0,0,0,0,0.60035,-0.00833,-0.40556
0,1,0,0,0,0,0.61700,-0.00833,-0.40556
0,1,0,0,0,0,0.63396,-0.00833,-0.40556
0,1,0,0,0,0,0.65039,-0.00833,-0.40556
0,1,0,0,0,0,0.66729,-0.00833,-0.40556
0,1,0,0,0,0,0.68367,-0.00833,-0.40556
0,1,0,0,0,0,0.70056,-0.00833,-0.40556
0,1,0,0,0,0,0.71724,-0.00833,-0.40556
0,1,0,0,0,0,0.73381,-0.00833,-0.40556
0,1,0,0,0,0,0.75054,-0.00833,-0.40556
0,1,0,0,0,0,0.76715,-0.00833,-0.40556
0,1,0,0,0,0,0.78391,-0.00833,-0.40556
0,1,0,0,0,0,0.80014,-0.00833,-0.40556
0,1,0,0,0,0,0.81722,-0.00833,-0.40556
0,1,0,0,0,0,0.83399,-0.00833,-0.40556
0,1,0,0,0,0,0.85093,-0.00833,-0.40556
0,1,0,0,0,0,0.86817,-0.00833,-0.40556
0,1,0,0,0,0,0.88420,-0.00833,-0.40556
0,1,0,0,0,0,0.90035,-0.00833,-0.40556
0,1,0,0,0,0,0.91742,-0.00833,-0.40556
0,1,0,0,0,0,0.93371,-0.00833,-0.40556
0,1,0,0,0,0,0.95079,-0.00833,-0.40556
0,1,0,0,0,0,0.96751,-0.00833,-0.40556
0,1,0,0,0,0,0.98420,-0.00833,-0.40556
0,1,0,0,0,0,1.00075,-0.00833,-0.40556
0,1,0,0,0,0,1.01685,-0.00833,-0.40556
0,1,0,0,0,0,1.03356,-0.00833,-0.40556
0,1,0,0,0,0,1.05029,-0.00833,-0.40556
0,1,0,0,0,0,1.06691,-0.00833,-0.40556
0,1,0,0,0,0,1.08372,-0.00833,-0.40556
0,1,0,0,0,0,1.10041,-0.00833,-0.40556
0,1,0,0,0,0,1.11707,-0.00833,-0.40556
0,1,0,0,0,0,1.13405,-0.00833,-0.40556
0,1,0,0,0,0,1.15056,-0.00833,-0.40556
0,1,0,0,0,0,1.16795,-0.00833,-0.40556
0,1,0,0,0,0,1.18471,-0.00833,-0.40556
0,1,0,1,0,0,0.00004,-0.00833,-0.40556
0,1,0,1,0,0,0.01684,-0.00833,-0.40556
0,1,0,1,0,0,0.03316,-0.00833,-0.40556
0,1,0,1,0,0,0.04984,-0.00833,-0.40556
0,1,0,1,0,0,0.06669,-0.00833,-0.40556
0,1,0,1,0,0,0.08366,-0.00833,-0.40556
0,1,0,1,0,0,0.10006,-0.00833,-0.40556
0,1,0,1,0,0,0.11689,-0.00833,-0.40556
0,1,0,1,0,0,0.13351,-0.00833,-0.40556
0,1,0,1,0,0,0.14994,-0.00833,-0.40556
0,1,0,1,0,0,0.16661,-0.00833,-0.40556
0,1,0,1,0,0,0.18325,-0.00833,-0.40556
0,1,0,1,0,0,0.19988,-0.00833,-0.40556
0,1,0,1,0,0,0.21711,-0.00833,-0.40556
0,1,0,1,0,0,0.23363,-0.00833,-0.40556
0,1,0,1,0,0,0.25026,-0.00833,-0.40556
0,1,0,1,0,0,0.26680,-0.00833,-0.40556
0,1,0,1,0,0,0.28286,-0.00833,-0.40556
0,1,0,1,0,0,0.29996,-0.00833,-0.40556
0,1,0,1,0,0,0.31655,-0.00833,-0.40556
0,1,0,1,0,0,0.33324,-0.00833,-0.40556
0,1,0,1,0,0,0.34992,-0.00833,-0.40556
0,1,0,1,0,0,0.36709,-0.00833,-0.40556
0,1,0,1,0,0,0.38393,-0.00833,-0.40556
0,1,0,1,0,0,0.39985,-0.02130,-0.41944
0,1,0,1,0,0,0.41637,-0.02222,-0.41944
0,1,0,1,0,0,0.43301,-0.02222,-0.41944
0,1,0,1,0,0,0.44980,-0.02222,-0.41944
0,1,0,1,0,0,0.46644,-0.02222,-0.41944
0,1,0,1,0,0,0.48335,-0.02222,-0.41944
0,1,0,1,0,0,0.49981,-0.02222,-0.41944
0,1,0,1,0,0,0.51660,-0.02222,-0.41944
0,1,0,1,0,0,0.53322,-0.02222,-0.41944
0,1,0,1,0,0,0.54985,-0.02222,-0.41944
0,1,0,1,0,0,0.56696,-0.02222,-0.41944
0,1,0,1,0,0,0.58351,-0.02315,-0.42037
0,1,0,1,0,0,0.60035,-0.02407,-0.42037
0,1,0,1,0,0,0.61690,-0.02500,-0.42222
0,1,0,1,0,0,0.63348,-0.02593,-0.42315
0,1,0,1,0,0,0.64975,-0.02593,-0.42407
0,1,0,1,0,0,0.66726,-0.02593,-0.42407
0,1,0,1,0,0,0.68317,-0.02593,-0.42407
0,1,0,1,0,0,0.70000,-0.02407,-0.42407
0,1,0,1,0,0,0.71689,-0.02037,-0.42315
0,1,0,1,0,0,0.73343,-0.01667,-0.42130
0,1,0,1,0,0,0.74992,-0.00833,-0.41667
0,1,0,1,0,0,0.76669,0.00463,-0.40648
0,1,0,1,0,0,0.78348,0.02500,-0.39074
0,1,0,1,0,0,0.80000,0.04352,-0.37685
0,1,0,1,0,0,0.81697,0.06481,-0.36111
0,1,0,1,0,0,0.83326,0.08981,-0.34444
0,1,0,1,0,0,0.84986,0.11759,-0.32685
0,1,0,1,0,0,0.86701,0.14907,-0.30741
0,1,0,1,0,0,0.88321,0.19722,-0.27963
0,1,0,1,0,0,0.89988,0.23611,-0.25741
0,1,0,1,0,0,0.91680,0.27778,-0.23519
0,1,0,1,0,0,0.93326,0.32037,-0.21481
0,1,0,1,0,0,0.95010,0.36111,-0.19537
0,1,0,1,0,0,0.96680,0.40185,-0.17778
0,1,0,1,0,0,0.98342,0.44074,-0.16111
0,1,0,1,0,0,0.99991,0.47778,-0.14537
0,1,0,1,0,0,1.01672,0.51111,-0.13148
0,1,0,1,0,0,1.03339,0.54907,-0.11389
0,1,0,1,0,0,1.04993,0.57315,-0.10278
0,1,0,1,0,0,1.06651,0.59167,-0.09352
0,1,0,1,0,0,1.08325,0.60833,-0.08426
0,1,0,1,0,1,1.09990,0.62315,-0.07685
0,1,0,1,0,1,1.11680,0.63704,-0.07037
0,1,0,1,0,1,1.13335,0.64907,-0.06574
0,1,0,1,0,1,1.14995,0.65741,-0.06296
0,1,0,1,0,1,1.16675,0.66019,-0.06296
0,1,0,1,0,1,1.18334,0.66389,-0.06296
0,1,0,1,0,1,1.19996,0.66389,-0.06296
0,1,0,1,0,1,1.21710,0.66389,-0.06296
0,1,0,1,0,1,1.23323,0.66296,-0.06296
0,1,0,1,0,1,1.24999,0.66296,-0.06296
0,1,0,1,0,1,1.26713,0.66296,-0.06296
0,1,0,1,0,1,1.28365,0.66204,-0.06204
0,1,0,1,0,1,1.29996,0.66204,-0.06204
0,1,0,1,0,1,1.31685,0.66204,-0.06204
0,1,0,1,0,1,1.33323,0.66111,-0.06111
0,1,0,1,0,1,1.35015,0.66111,-0.06111
0,1,0,1,0,1,1.36688,0.66111,-0.06111
0,1,0,1,0,1,1.38327,0.66111,-0.06111
0,1,0,1,0,1,1.40021,0.66111,-0.06111
0,1,0,1,0,1,1.41722,0.66019,-0.06111
0,1,0,1,0,1,1.43345,0.66019,-0.06111
0,1,0,1,0,1,1.45025,0.66019,-0.06111
0,1,0,1,0,1,1.46670,0.66019,-0.06111
0,1,0,1,0,1,1.48442,0.66019,-0.06111
0,1,0,1,0,1,1.50002,0.66019,-0.06111
0,1,0,1,0,1,1.51668,0.66019,-0.06111
0,1,0,1,0,1,1.53332,0.66019,-0.06111
0,1,0,1,0,1,1.54997,0.66019,-0.06111
0,1,0,1,0,1,1.56661,0.66019,-0.06111
0,1,0,1,0,1,1.58331,0.65926,-0.06111
0,1,0,1,0,1,1.59992,0.65926,-0.06111
0,1,0,1,0,1,1.61707,0.65926,-0.06111
0,1,0,1,0,1,1.63342,0.65926,-0.06111
0,1,0,1,0,1,1.65004,0.65926,-0.06111
0,1,0,1,0,1,1.66672,0.65926,-0.06111
0,1,0,1,0,1,1.68343,0.65926,-0.06111
0,1,0,1,0,1,1.69968,0.65926,-0.06111
0,1,0,1,0,1,1.71655,0.65926,-0.06111
0,1,0,1,0,1,1.73314,0.65926,-0.06111
0,1,0,1,0,1,1.74991,0.65926,-0.06111
0,1,0,1,0,1,1.76671,0.65926,-0.06111
0,1,0,1,0,1,1.78319,0.65833,-0.06111
0,1,0,1,0,1,1.80025,0.65833,-0.06111
0,1,0,1,0,1,1.81657,0.65833,-0.06111
0,1,0,1,0,1,1.83346,0.65833,-0.06111
0,1,0,1,0,1,1.85008,0.65833,-0.06111
0,1,0,1,0,1,1.86671,0.65833,-0.06111
0,1,0,1,0,1,1.88335,0.65833,-0.06111
0,1,0,1,0,1,1.89989,0.65833,-0.06111
0,1,0,1,0,1,1.91656,0.65833,-0.06111
0,1,0,1,0,1,1.93337,0.65833,-0.06111
0,1,0,1,0,1,1.94991,0.65833,-0.06111
0,1,0,1,0,1,1.96713,0.65833,-0.06111
0,1,0,1,0,1,1.98345,0.65833,-0.06111
0,1,0,1,0,1,1.99974,0.65833,-0.06111
0,1,0,1,0,1,2.01689,0.65833,-0.06111
0,1,0,1,0,1,2.03316,0.65833,-0.06111
0,1,0,1,0,1,2.04990,0.65741,-0.06204
0,1,0,1,0,1,2.06714,0.65648,-0.06204
0,1,0,1,0,1,2.08346,0.65185,-0.06481
1,1,1,0,0,0,0.00055,0.02407,-0.38056
1,1,1,0,0,0,0.01657,0.01481,-0.38981
1,1,1,0,0,0,0.03319,0.00833,-0.39630
1,1,1,0,0,0,0.04998,0.00370,-0.40093
1,1,1,0,0,0,0.06673,-0.00185,-0.40741
1,1,1,0,0,0,0.08364,-0.00370,-0.40926
1,1,1,0,0,0,0.10003,-0.00463,-0.41019
1,1,1,0,0,0,0.11678,-0.00556,-0.41019
1,1,1,0,0,0,0.13333,-0.00648,-0.41019
1,1,1,0,0,0,0.15004,-0.00648,-0.41111
1,1,1,0,0,0,0.16651,-0.00741,-0.41111
1,1,1,0,0,0,0.18358,-0.00741,-0.41111
1,1,1,0,0,0,0.20011,-0.00741,-0.41111
1,1,1,0,0,0,0.21688,-0.00741,-0.41111
1,1,1,0,0,0,0.23332,-0.00741,-0.41111
1,1,1,0,0,0,0.24956,-0.00741,-0.41111
1,1,1,0,0,0,0.26647,-0.00741,-0.41111
1,1,1,0,0,0,0.28318,-0.00741,-0.41111
1,1,1,0,0,0,0.29981,-0.00741,-0.41111
1,1,1,0,0,0,0.31643,-0.00741,-0.41111
1,1,1,0,0,0,0.33301,-0.00741,-0.41111
1,1,1,0,0,0,0.34987,-0.00648,-0.41204
1,1,1,0,0,0,0.36652,-0.00556,-0.41296
1,1,1,0,0,0,0.38319,-0.00463,-0.41296
1,1,1,0,0,0,0.40114,-0.00463,-0.41389
1,1,1,0,0,0,0.41698,-0.00370,-0.41389
1,1,1,0,0,0,0.43342,-0.00370,-0.41481
1,1,1,0,0,0,0.44985,-0.00370,-0.41481
1,1,1,0,0,0,0.46653,-0.00370,-0.41481
1,1,1,0,0,0,0.48330,-0.00370,-0.41481
1,1,1,0,0,0,0.50002,-0.00370,-0.41481
1,1,1,0,0,0,0.51657,-0.00370,-0.41481
1,1,1,0,0,0,0.53341,-0.00370,-0.41574
1,1,1,0,0,0,0.55001,-0.00370,-0.41574
1,1,1,0,0,0,0.56650,-0.00370,-0.41667
1,1,1,0,0,0,0.58388,-0.00370,-0.41759
1,1,1,0,0,0,0.60013,-0.00370,-0.41759
1,1,1,0,0,0,0.61680,-0.00370,-0.41852
1,1,1,0,0,0,0.63336,-0.00370,-0.41852
1,1,1,0,0,0,0.64979,-0.00370,-0.41944
1,1,1,0,0,0,0.66643,-0.00370,-0.41944
1,1,1,0,0,0,0.68385,-0.00370,-0.41944
1,1,1,0,0,0,0.70027,-0.00370,-0.41944
1,1,1,0,0,0,0.71645,-0.00370,-0.41944
1,1,1,0,0,0,0.73331,-0.00370,-0.41944
1,1,1,0,0,0,0.74978,-0.00370,-0.41944
1,1,1,0,0,0,0.76677,-0.00370,-0.41944
1,1,1,0,0,0,0.78355,-0.00370,-0.41944
1,1,1,0,0,0,0.80000,-0.00370,-0.41944
1,1,1,0,0,0,0.81637,-0.00370,-0.42037
1,1,1,0,0,0,0.83387,-0.00370,-0.42037
1,1,1,0,0,0,0.84986,-0.00370,-0.42130
1,1,1,0,0,0,0.86658,-0.00370,-0.42130
1,1,1,0,0,0,0.88338,-0.00278,-0.42222
1,1,1,0,0,0,0.89972,-0.00185,-0.42315
1,1,1,0,0,0,0.91656,-0.00185,-0.42407
1,1,1,0,0,0,0.93351,-0.00093,-0.42500
1,1,1,0,0,0,0.95018,-0.00093,-0.42500
1,1,1,0,0,0,0.96672,-0.00093,-0.42500
1,1,1,0,0,0,0.98348,-0.00093,-0.42500
1,1,1,0,0,0,1.00010,-0.00093,-0.42500
1,1,1,0,0,0,1.01683,-0.00093,-0.42500
1,1,1,0,0,0,1.03342,-0.00093,-0.42500
1,1,1,0,0,0,1.04989,-0.00093,-0.42500
1,1,1,0,0,0,1.06666,-0.00093,-0.42500
1,1,1,0,0,0,1.08376,-0.00093,-0.42500
1,1,1,0,0,0,1.09979,-0.00093,-0.42500
1,1,1,0,0,0,1.11680,-0.00093,-0.42500
1,1,1,0,0,0,1.13344,-0.00093,-0.42500
1,1,1,0,0,0,1.14988,-0.00093,-0.42500
1,1,1,0,0,0,1.16630,0.00000,-0.42593
1,1,1,0,0,0,1.18370,0.00000,-0.42593
1,1,1,0,0,0,1.19988,0.00000,-0.42593
1,1,1,1,0,0,0.00004,0.00000,-0.42593
1,1,1,1,0,0,0.01680,0.00000,-0.42593
1,1,1,1,0,0,0.03341,0.00000,-0.42593
1,1,1,1,0,0,0.05002,0.00000,-0.42685
1,1,1,1,0,0,0.06654,0.00000,-0.42685
1,1,1,1,0,0,0.08334,-0.00093,-0.42870
1,1,1,1,0,0,0.09991,-0.00185,-0.42963
1,1,1,1,0,0,0.11726,-0.00278,-0.43056
1,1,1,1,0,0,0.13346,-0.00278,-0.43056
1,1,1,1,0,0,0.15017,-0.00278,-0.43148
1,1,1,1,0,0,0.16659,-0.00278,-0.43148
1,1,1,1,0,0,0.18321,-0.00278,-0.43148
1,1,1,1,0,0,0.19987,-0.00278,-0.43148
1,1,1,1,0,0,0.21692,-0.00278,-0.43148
1,1,1,1,0,0,0.23324,-0.00278,-0.43148
1,1,1,1,0,0,0.25002,-0.00278,-0.43148
1,1,1,1,0,0,0.26676,-0.00278,-0.43241
1,1,1,1,0,0,0.28341,-0.00278,-0.43333
1,1,1,1,0,0,0.30031,-0.00278,-0.43426
1,1,1,1,0,0,0.31723,-0.00278,-0.43426
1,1,1,1,0,0,0.33334,-0.00278,-0.43426
1,1,1,1,0,0,0.35021,-0.00278,-0.43426
1,1,1,1,0,0,0.36685,-0.00278,-0.43426
1,1,1,1,0,0,0.38337,-0.00278,-0.43426
1,1,1,1,0,0,0.40022,-0.00278,-0.43426
1,1,1,1,0,0,0.41696,-0.00278,-0.43426
1,1,1,1,0,0,0.43363,-0.00278,-0.43426
1,1,1,1,0,0,0.44995,-0.00278,-0.43519
1,1,1,1,0,0,0.46674,-0.00278,-0.43519
1,1,1,1,0,0,0.48327,-0.00278,-0.43611
1,1,1,1,0,0,0.50011,-0.00278,-0.43611
1,1,1,1,0,0,0.51703,-0.00278,-0.43704
1,1,1,1,0,0,0.53353,-0.00278,-0.43704
1,1,1,1,0,0,0.55029,-0.00185,-0.43704
1,1,1,1,0,0,0.56688,-0.00093,-0.43704
1,1,1,1,0,0,0.58325,-0.00093,-0.43704
1,1,1,1,0,0,0.59999,0.00000,-0.43704
1,1,1,1,0,0,0.61704,0.00000,-0.43704
1,1,1,1,0,0,0.63326,0.00000,-0.43704
1,1,1,1,0,0,0.64989,-0.00093,-0.43704
1,1,1,1,0,0,0.66719,-0.00093,-0.43889
1,1,1,1,0,0,0.68350,-0.00278,-0.44074
1,1,1,1,0,0,0.70014,-0.00370,-0.44259
1,1,1,1,0,0,0.71704,-0.00463,-0.44444
1,1,1,1,0,0,0.73328,-0.00556,-0.44444
1,1,1,1,0,0,0.74994,-0.00556,-0.44444
1,1,1,1,0,0,0.76701,-0.00463,-0.44444
1,1,1,1,0,0,0.78346,-0.00278,-0.44444
1,1,1,1,0,0,0.79992,-0.00093,-0.44352
1,1,1,1,0,0,0.81733,0.00000,-0.44352
1,1,1,1,0,0,0.83379,0.00000,-0.44352
1,1,1,1,0,0,0.85035,0.00000,-0.44352
1,1,1,1,0,0,0.86689,0.00000,-0.44352
1,1,1,1,0,0,0.88334,0.00000,-0.44352
1,1,1,1,0,0,0.90016,-0.00093,-0.44352
1,1,1,1,0,0,0.91666,-0.00093,-0.44444
1,1,1,1,0,0,0.93360,-0.00278,-0.44630
1,1,1,1,0,0,0.94996,-0.00370,-0.44815
1,1,1,1,0,0,0.96734,-0.00463,-0.44815
1,1,1,1,0,0,0.98349,-0.00463,-0.44907
1,1,1,1,0,0,1.00032,-0.00463,-0.44907
1,1,1,1,0,0,1.01711,-0.00463,-0.44907
1,1,1,1,0,0,1.03335,-0.00463,-0.44907
1,1,1,1,0,0,1.05023,-0.00463,-0.44907
1,1,1,1,0,0,1.06661,-0.00463,-0.44907
1,1,1,1,0,0,1.08326,-0.00463,-0.45000
1,1,1,1,0,0,1.10024,-0.00463,-0.45093
1,1,1,1,0,0,1.11689,-0.00370,-0.45185
1,1,1,1,0,0,1.13323,-0.00370,-0.45278
1,1,1,1,0,0,1.14991,-0.00278,-0.45278
1,1,1,1,0,0,1.16698,-0.00278,-0.45278
1,1,1,1,0,0,1.18343,-0.00278,-0.45278
1,1,1,1,0,0,1.20007,-0.00278,-0.45370
1,1,1,1,0,0,1.21685,-0.00093,-0.45370
1,1,1,1,0,0,1.23385,0.00093,-0.45370
1,1,1,1,0,0,1.25010,0.00556,-0.45185
1,1,1,1,0,0,1.26711,0.01667,-0.44444
1,1,1,1,0,0,1.28332,0.03519,-0.42963
1,1,1,1,0,0,1.30003,0.05463,-0.41389
1,1,1,1,0,0,1.31653,0.07870,-0.39630
1,1,1,1,0,0,1.33317,0.10463,-0.37778
1,1,1,1,1,0,1.34983,0.13426,-0.35833
1,1,1,1,1,0,1.36663,0.16759,-0.33611
1,1,1,1,1,0,1.38323,0.20463,-0.31204
1,1,1,1,1,0,1.39991,0.26019,-0.27778
1,1,1,1,1,0,1.41701,0.30463,-0.25093
1,1,1,1,1,0,1.43334,0.34907,-0.22500
1,1,1,1,1,0,1.44995,0.39444,-0.19907
1,1,1,1,1,0,1.46712,0.43889,-0.17407
1,1,1,1,1,0,1.48359,0.49167,-0.14352
1,1,1,1,1,0,1.50005,0.52593,-0.12500
1,1,1,1,1,0,1.51735,0.55463,-0.10926
1,1,1,1,1,0,1.53319,0.57963,-0.09630
1,1,1,1,1,0,1.54997,0.60093,-0.08704
1,1,1,1,1,0,1.56696,0.61852,-0.07870
1,1,1,1,1,0,1.58330,0.63056,-0.07407
1,1,1,1,1,0,1.60020,0.63611,-0.07222
1,1,1,1,1,0,1.61728,0.63796,-0.07222
1,1,1,1,1,0,1.63363,0.63889,-0.07222
1,1,1,1,1,0,1.65038,0.63796,-0.07222
1,1,1,1,1,0,1.66677,0.63611,-0.07222
1,1,1,1,1,0,1.68332,0.63426,-0.07315
1,1,1,1,1,0,1.70001,0.63241,-0.07407
1,1,1,1,1,0,1.71703,0.63056,-0.07407
1,1,1,1,1,0,1.73344,0.62870,-0.07500
1,1,1,1,1,0,1.74973,0.62778,-0.07500
1,1,1,1,1,0,1.76703,0.62685,-0.07593
1,1,1,1,1,0,1.78352,0.62685,-0.07593
1,1,1,1,1,0,1.80026,0.62685,-0.07593
1,1,1,1,1,0,1.81655,0.62685,-0.07593
1,1,1,1,1,0,1.83335,0.62685,-0.07593
1,1,1,1,1,0,1.85006,0.62685,-0.07593
1,1,1,1,1,0,1.86726,0.62685,-0.07593
1,1,1,1,1,0,1.88346,0.62685,-0.07593
1,1,1,1,1,0,1.90013,0.62685,-0.07593
1,1,1,1,1,0,1.91674,0.62685,-0.07593
1,1,1,1,1,0,1.93332,0.62593,-0.07593
1,1,1,1,1,0,1.95003,0.62593,-0.07593
1,1,1,1,1,0,1.96656,0.62593,-0.07593
1,1,1,1,1,0,1.98349,0.62593,-0.07593
1,1,1,1,1,0,2.00001,0.62593,-0.07593
1,1,1,1,1,0,2.01723,0.62593,-0.07593
1,1,1,1,1,0,2.03381,0.62593,-0.07593
1,1,1,1,1,0,2.05008,0.62593,-0.07593
1,1,1,1,1,0,2.06667,0.62593,-0.07593
1,1,1,1,1,0,2.08329,0.62593,-0.07593
1,1,1,1,1,0,2.09993,0.62593,-0.07593
1,1,1,1,1,0,2.11672,0.62593,-0.07593
1,1,1,1,1,0,2.13349,0.62593,-0.07593
1,1,1,1,1,0,2.15013,0.62593,-0.07593
1,1,1,1,1,0,2.16738,0.62593,-0.07593
1,1,1,1,1,0,2.18354,0.62593,-0.07593
1,1,1,1,1,0,2.20034,0.62593,-0.07593
1,1,1,1,1,0,2.21715,0.62593,-0.07593
1,1,1,1,1,0,2.23338,0.62593,-0.07593
1,1,1,1,1,0,2.24990,0.62593,-0.07593
1,1,1,1,1,0,2.26705,0.62593,-0.07593
1,1,1,1,1,0,2.28335,0.62593,-0.07593
1,1,1,1,1,0,2.30011,0.62593,-0.07593
1,1,1,1,1,0,2.31653,0.62593,-0.07593
1,1,1,1,1,0,2.33311,0.62593,-0.07593
2,2,0,0,0,0,0.00061,0.03704,-0.38796
2,2,0,0,0,0,0.01694,0.03611,-0.38796
2,2,0,0,0,0,0.03386,0.03611,-0.38796
2,2,0,0,0,0,0.05086,0.03519,-0.38889
2,2,0,0,0,0,0.06702,0.03333,-0.38981
2,2,0,0,0,0,0.08394,0.03241,-0.39074
2,2,0,0,0,0,0.10045,0.03148,-0.39259
2,2,0,0,0,0,0.11711,0.02963,-0.39352
2,2,0,0,0,0,0.13391,0.02685,-0.39537
2,2,0,0,0,0,0.15019,0.02130,-0.39907
2,2,0,0,0,0,0.16716,0.01574,-0.40370
2,2,0,0,0,0,0.18352,0.00926,-0.40833
2,2,0,0,0,0,0.20006,0.00278,-0.41204
2,2,0,0,0,0,0.21661,-0.00278,-0.41574
2,2,0,0,0,0,0.23328,-0.00648,-0.41759
2,2,0,0,0,0,0.24998,-0.00833,-0.41852
2,2,0,0,0,0,0.26692,-0.00833,-0.41852
2,2,0,0,0,0,0.28400,-0.00833,-0.41944
2,2,0,0,0,0,0.30048,-0.00648,-0.42037
2,2,0,0,0,0,0.31702,-0.00463,-0.42130
2,2,0,0,0,0,0.33398,-0.00278,-0.42130
2,2,0,0,0,0,0.34994,0.00000,-0.42130
2,2,0,0,0,0,0.36696,0.00093,-0.42037
2,2,0,0,0,0,0.38338,0.00093,-0.42037
2,2,0,0,0,0,0.40035,0.00093,-0.42037
2,2,0,0,0,0,0.41714,0.00093,-0.42037
2,2,0,0,0,0,0.43452,0.00093,-0.42037
2,2,0,0,0,0,0.45035,0.00000,-0.42037
2,2,0,0,0,0,0.46724,-0.00093,-0.42037
2,2,0,0,0,0,0.48367,-0.00093,-0.42037
2,2,0,0,0,0,0.49999,-0.00093,-0.42037
2,2,0,0,0,0,0.51675,-0.00093,-0.42037
2,2,0,0,0,0,0.53423,-0.00093,-0.42037
2,2,0,0,0,0,0.55061,0.00000,-0.42037
2,2,0,0,0,0,0.56677,0.00000,-0.42037
2,2,0,0,0,0,0.58393,0.00000,-0.42037
2,2,0,0,0,0,0.59998,0.00000,-0.42037
2,2,0,0,0,0,0.61693,0.00000,-0.42037
2,2,0,0,0,0,0.63375,-0.00093,-0.42037
2,2,0,0,0,0,0.65018,-0.00185,-0.42037
2,2,0,0,0,0,0.66684,-0.00185,-0.42037
2,2,0,0,0,0,0.68320,-0.00278,-0.42037
2,2,0,0,0,0,0.70050,-0.00278,-0.42130
2,2,0,0,0,0,0.71691,-0.00278,-0.42130
2,2,0,0,0,0,0.73325,-0.00278,-0.42130
2,2,0,0,0,0,0.75007,-0.00278,-0.42130
2,2,0,0,0,0,0.76660,-0.00278,-0.42130
2,2,0,0,0,0,0.78374,-0.00185,-0.42130
2,2,0,0,0,0,0.80001,-0.00185,-0.42130
2,2,0,0,0,0,0.81669,-0.00185,-0.42130
2,2,0,0,0,0,0.83456,-0.00185,-0.42130
2,2,0,0,0,0,0.85077,-0.00185,-0.42222
2,2,0,0,0,0,0.86662,-0.00278,-0.42222
2,2,0,0,0,0,0.88352,-0.00278,-0.42315
2,2,0,0,0,0,0.89979,-0.00278,-0.42315
2,2,0,0,0,0,0.91675,-0.00278,-0.42315
2,2,0,0,0,0,0.93314,-0.00278,-0.42407
2,2,0,0,0,0,0.95005,-0.00278,-0.42407
2,2,0,0,0,0,0.96631,-0.00278,-0.42407
2,2,0,0,0,0,0.98319,-0.00278,-0.42407
2,2,0,0,0,0,0.99992,-0.00278,-0.42407
2,2,0,0,0,0,1.01653,-0.00278,-0.42407
2,2,0,0,0,0,1.03367,-0.00278,-0.42407
2,2,0,0,0,0,1.05019,-0.00278,-0.42407
2,2,0,0,0,0,1.06751,-0.00278,-0.42407
2,2,0,0,0,0,1.08397,-0.00278,-0.42407
2,2,0,0,0,0,1.10024,-0.00278,-0.42407
2,2,0,0,0,0,1.11720,-0.00278,-0.42407
2,2,0,0,0,0,1.13402,-0.00278,-0.42407
2,2,0,0,0,0,1.14998,-0.00278,-0.42407
2,2,0,0,0,0,1.16667,-0.00278,-0.42407
2,2,0,0,0,0,1.18372,-0.00278,-0.42407
2,2,0,0,0,0,1.20010,-0.00278,-0.42407
2,2,0,1,0,0,0.00004,-0.00278,-0.42407
2,2,0,1,0,0,0.01680,-0.00278,-0.42407
2,2,0,1,0,0,0.03347,-0.00278,-0.42407
